url,iden,name,msg,state,fix,description,suggestion,codeExamples,options,other
https://docs.astral.sh/ruff/rules/typing-only-third-party-import/,TCH002,typing-only-third-party-import,Move third-party import <code>{}</code> into a type-checking block,Rule is stable,Automatic fix available,"What it does#
Checks for third-party imports that are only used for type annotations, but
aren't defined in a type-checking block.
","Why is this bad?#
Unused imports add a performance overhead at runtime, and risk creating
import cycles. If an import is only used in typing-only contexts, it can
instead be imported conditionally under an if TYPE_CHECKING: block to
minimize runtime overhead.
If lint.flake8-type-checking.quote-annotations is set to true,
annotations will be wrapped in quotes if doing so would enable the
corresponding import to be moved into an if TYPE_CHECKING: block.
If a class requires that type annotations be available at runtime (as is
the case for Pydantic, SQLAlchemy, and other libraries), consider using
the lint.flake8-type-checking.runtime-evaluated-base-classes and
lint.flake8-type-checking.runtime-evaluated-decorators settings to mark them
as such.
","----neg----:
from __future__ import annotations

import pandas as pd


def func(df: pd.DataFrame) -> int:
    return len(df)
----pos----:
from __future__ import annotations

from typing import TYPE_CHECKING

if TYPE_CHECKING:
    import pandas as pd


def func(df: pd.DataFrame) -> int:
    return len(df)
","https://docs.astral.sh/ruff/settings/#lint_flake8-type-checking_quote-annotations
lint.flake8-type-checking.quote-annotations
None
https://docs.astral.sh/ruff/settings/#lint_flake8-type-checking_runtime-evaluated-base-classes
lint.flake8-type-checking.runtime-evaluated-base-classes
None
https://docs.astral.sh/ruff/settings/#lint_flake8-type-checking_runtime-evaluated-decorators
lint.flake8-type-checking.runtime-evaluated-decorators
None","
<h1 id=""typing-only-third-party-import-tch002"">typing-only-third-party-import (TCH002)<a class=""headerlink"" href=""#typing-only-third-party-import-tch002"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-type-checking</strong> linter.</p>
<p>Fix is sometimes available.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://peps.python.org/pep-0563/#runtime-annotation-resolution-and-type-checking"">PEP 536</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/typing-only-standard-library-import/,TCH003,typing-only-standard-library-import,Move standard library import <code>{}</code> into a type-checking block,Rule is stable,Automatic fix available,"What it does#
Checks for standard library imports that are only used for type
annotations, but aren't defined in a type-checking block.
","Why is this bad?#
Unused imports add a performance overhead at runtime, and risk creating
import cycles. If an import is only used in typing-only contexts, it can
instead be imported conditionally under an if TYPE_CHECKING: block to
minimize runtime overhead.
If lint.flake8-type-checking.quote-annotations is set to true,
annotations will be wrapped in quotes if doing so would enable the
corresponding import to be moved into an if TYPE_CHECKING: block.
If a class requires that type annotations be available at runtime (as is
the case for Pydantic, SQLAlchemy, and other libraries), consider using
the lint.flake8-type-checking.runtime-evaluated-base-classes and
lint.flake8-type-checking.runtime-evaluated-decorators settings to mark them
as such.
","----neg----:
from __future__ import annotations

from pathlib import Path


def func(path: Path) -> str:
    return str(path)
----pos----:
from __future__ import annotations

from typing import TYPE_CHECKING

if TYPE_CHECKING:
    from pathlib import Path


def func(path: Path) -> str:
    return str(path)
","https://docs.astral.sh/ruff/settings/#lint_flake8-type-checking_quote-annotations
lint.flake8-type-checking.quote-annotations
None
https://docs.astral.sh/ruff/settings/#lint_flake8-type-checking_runtime-evaluated-base-classes
lint.flake8-type-checking.runtime-evaluated-base-classes
None
https://docs.astral.sh/ruff/settings/#lint_flake8-type-checking_runtime-evaluated-decorators
lint.flake8-type-checking.runtime-evaluated-decorators
None","
<h1 id=""typing-only-standard-library-import-tch003"">typing-only-standard-library-import (TCH003)<a class=""headerlink"" href=""#typing-only-standard-library-import-tch003"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-type-checking</strong> linter.</p>
<p>Fix is sometimes available.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://peps.python.org/pep-0563/#runtime-annotation-resolution-and-type-checking"">PEP 536</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/runtime-import-in-type-checking-block/,TCH004,runtime-import-in-type-checking-block,Move import <code>{qualified_name}</code> out of type-checking block. Import is used for more than type hinting.,Rule is stable,Automatic fix available,"What it does#
Checks for runtime imports defined in a type-checking block.
","Why is this bad?#
The type-checking block is not executed at runtime, so the import will not
be available at runtime.
If lint.flake8-type-checking.quote-annotations is set to true,
annotations will be wrapped in quotes if doing so would enable the
corresponding import to remain in the type-checking block.
","----neg----:
from typing import TYPE_CHECKING

if TYPE_CHECKING:
    import foo


def bar() -> None:
    foo.bar()  # raises NameError: name 'foo' is not defined
----pos----:
import foo


def bar() -> None:
    foo.bar()
","https://docs.astral.sh/ruff/settings/#lint_flake8-type-checking_quote-annotations
lint.flake8-type-checking.quote-annotations
None","
<h1 id=""runtime-import-in-type-checking-block-tch004"">runtime-import-in-type-checking-block (TCH004)<a class=""headerlink"" href=""#runtime-import-in-type-checking-block-tch004"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-type-checking</strong> linter.</p>
<p>Fix is sometimes available.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://peps.python.org/pep-0563/#runtime-annotation-resolution-and-type-checking"">PEP 535</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/empty-type-checking-block/,TCH005,empty-type-checking-block,Found empty type-checking block,Rule is stable,Automatic fix available,"What it does#
Checks for an empty type-checking block.
","Why is this bad?#
The type-checking block does not do anything and should be removed to avoid
confusion.
","----neg----:
from typing import TYPE_CHECKING

if TYPE_CHECKING:
    pass

print(""Hello, world!"")
----pos----:
print(""Hello, world!"")
",,"
<h1 id=""empty-type-checking-block-tch005"">empty-type-checking-block (TCH005)<a class=""headerlink"" href=""#empty-type-checking-block-tch005"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-type-checking</strong> linter.</p>
<p>Fix is always available.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://peps.python.org/pep-0563/#runtime-annotation-resolution-and-type-checking"">PEP 535</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/runtime-string-union/,TCH010,runtime-string-union,Invalid string member in <code>X | Y</code>-style union type,Rule is stable,Automatic fix not available,"What it does#
Checks for the presence of string literals in X | Y-style union types.
","Why is this bad?#
PEP 604 introduced a new syntax for union type annotations based on the
| operator.
While Python's type annotations can typically be wrapped in strings to
avoid runtime evaluation, the use of a string member within an X | Y-style
union type will cause a runtime error.
Instead, remove the quotes, wrap the entire union in quotes, or use
from __future__ import annotations to disable runtime evaluation of
annotations entirely.
","----neg----:
var: str | ""int""
----pos----:
var: str | int
----other----:
Or, extend the quotes to include the entire union:
var: ""str | int""

",,"
<h1 id=""runtime-string-union-tch010"">runtime-string-union (TCH010)<a class=""headerlink"" href=""#runtime-string-union-tch010"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-type-checking</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://peps.python.org/pep-0563/"">PEP 535</a></li>
<li><a href=""https://peps.python.org/pep-0604/"">PEP 604</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/f-string-in-get-text-func-call/,INT001,f-string-in-get-text-func-call,"f-string is resolved before function call; consider <code>_(""string %s"") % arg</code>",Rule is stable,Automatic fix not available,"What it does#
Checks for f-strings in gettext function calls.
","Why is this bad?#
In the gettext API, the gettext function (often aliased to _) returns
a translation of its input argument by looking it up in a translation
catalog.
Calling gettext with an f-string as its argument can cause unexpected
behavior. Since the f-string is resolved before the function call, the
translation catalog will look up the formatted string, rather than the
f-string template.
Instead, format the value returned by the function call, rather than
its argument.
","----neg----:
from gettext import gettext as _

name = ""Maria""
_(f""Hello, {name}!"")  # Looks for ""Hello, Maria!"".
----pos----:
from gettext import gettext as _

name = ""Maria""
_(""Hello, %s!"") % name  # Looks for ""Hello, %s!"".
",,"
<h1 id=""f-string-in-get-text-func-call-int001"">f-string-in-get-text-func-call (INT001)<a class=""headerlink"" href=""#f-string-in-get-text-func-call-int001"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-gettext</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/gettext.html"">Python documentation: gettext</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/format-in-get-text-func-call/,INT002,format-in-get-text-func-call,"<code>format</code> method argument is resolved before function call; consider <code>_(""string %s"") % arg</code>",Rule is stable,Automatic fix not available,"What it does#
Checks for str.format calls in gettext function calls.
","Why is this bad?#
In the gettext API, the gettext function (often aliased to _) returns
a translation of its input argument by looking it up in a translation
catalog.
Calling gettext with a formatted string as its argument can cause
unexpected behavior. Since the formatted string is resolved before the
function call, the translation catalog will look up the formatted string,
rather than the str.format-style template.
Instead, format the value returned by the function call, rather than
its argument.
","----neg----:
from gettext import gettext as _

name = ""Maria""
_(""Hello, %s!"" % name)  # Looks for ""Hello, Maria!"".
----pos----:
from gettext import gettext as _

name = ""Maria""
_(""Hello, %s!"") % name  # Looks for ""Hello, %s!"".
",,"
<h1 id=""format-in-get-text-func-call-int002"">format-in-get-text-func-call (INT002)<a class=""headerlink"" href=""#format-in-get-text-func-call-int002"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-gettext</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/gettext.html"">Python documentation: gettext</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/printf-in-get-text-func-call/,INT003,printf-in-get-text-func-call,"printf-style format is resolved before function call; consider <code>_(""string %s"") % arg</code>",Rule is stable,Automatic fix not available,"What it does#
Checks for printf-style formatted strings in gettext function calls.
","Why is this bad?#
In the gettext API, the gettext function (often aliased to _) returns
a translation of its input argument by looking it up in a translation
catalog.
Calling gettext with a formatted string as its argument can cause
unexpected behavior. Since the formatted string is resolved before the
function call, the translation catalog will look up the formatted string,
rather than the printf-style template.
Instead, format the value returned by the function call, rather than
its argument.
","----neg----:
from gettext import gettext as _

name = ""Maria""
_(""Hello, {}!"".format(name))  # Looks for ""Hello, Maria!"".
----pos----:
from gettext import gettext as _

name = ""Maria""
_(""Hello, %s!"") % name  # Looks for ""Hello, %s!"".
",,"
<h1 id=""printf-in-get-text-func-call-int003"">printf-in-get-text-func-call (INT003)<a class=""headerlink"" href=""#printf-in-get-text-func-call-int003"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-gettext</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/gettext.html"">Python documentation: gettext</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/unused-function-argument/,ARG001,unused-function-argument,Unused function argument: <code>{name}</code>,Rule is stable,Automatic fix not available,"What it does#
Checks for the presence of unused arguments in function definitions.
","Why is this bad?#
An argument that is defined but not used is likely a mistake, and should
be removed to avoid confusion.
","----neg----:
def foo(bar, baz):
    return bar * 2
----pos----:
def foo(bar):
    return bar * 2
",,"
<h1 id=""unused-function-argument-arg001"">unused-function-argument (ARG001)<a class=""headerlink"" href=""#unused-function-argument-arg001"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-unused-arguments</strong> linter.</p>
"
https://docs.astral.sh/ruff/rules/unused-method-argument/,ARG002,unused-method-argument,Unused method argument: <code>{name}</code>,Rule is stable,Automatic fix not available,"What it does#
Checks for the presence of unused arguments in instance method definitions.
","Why is this bad?#
An argument that is defined but not used is likely a mistake, and should
be removed to avoid confusion.
","----neg----:
class Class:
    def foo(self, arg1, arg2):
        print(arg1)
----pos----:
class Class:
    def foo(self, arg1):
        print(arg1)
",,"
<h1 id=""unused-method-argument-arg002"">unused-method-argument (ARG002)<a class=""headerlink"" href=""#unused-method-argument-arg002"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-unused-arguments</strong> linter.</p>
"
https://docs.astral.sh/ruff/rules/unused-class-method-argument/,ARG003,unused-class-method-argument,Unused class method argument: <code>{name}</code>,Rule is stable,Automatic fix not available,"What it does#
Checks for the presence of unused arguments in class method definitions.
","Why is this bad?#
An argument that is defined but not used is likely a mistake, and should
be removed to avoid confusion.
","----neg----:
class Class:
    @classmethod
    def foo(cls, arg1, arg2):
        print(arg1)
----pos----:
class Class:
    @classmethod
    def foo(cls, arg1):
        print(arg1)
",,"
<h1 id=""unused-class-method-argument-arg003"">unused-class-method-argument (ARG003)<a class=""headerlink"" href=""#unused-class-method-argument-arg003"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-unused-arguments</strong> linter.</p>
"
https://docs.astral.sh/ruff/rules/unused-static-method-argument/,ARG004,unused-static-method-argument,Unused static method argument: <code>{name}</code>,Rule is stable,Automatic fix not available,"What it does#
Checks for the presence of unused arguments in static method definitions.
","Why is this bad?#
An argument that is defined but not used is likely a mistake, and should
be removed to avoid confusion.
","----neg----:
class Class:
    @staticmethod
    def foo(arg1, arg2):
        print(arg1)
----pos----:
class Class:
    @static
    def foo(arg1):
        print(arg1)
",,"
<h1 id=""unused-static-method-argument-arg004"">unused-static-method-argument (ARG004)<a class=""headerlink"" href=""#unused-static-method-argument-arg004"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-unused-arguments</strong> linter.</p>
"
https://docs.astral.sh/ruff/rules/unused-lambda-argument/,ARG005,unused-lambda-argument,Unused lambda argument: <code>{name}</code>,Rule is stable,Automatic fix not available,"What it does#
Checks for the presence of unused arguments in lambda expression
definitions.
","Why is this bad?#
An argument that is defined but not used is likely a mistake, and should
be removed to avoid confusion.
","----neg----:
my_list = [1, 2, 3, 4, 5]
squares = map(lambda x, y: x**2, my_list)
----pos----:
my_list = [1, 2, 3, 4, 5]
squares = map(lambda x: x**2, my_list)
",,"
<h1 id=""unused-lambda-argument-arg005"">unused-lambda-argument (ARG005)<a class=""headerlink"" href=""#unused-lambda-argument-arg005"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-unused-arguments</strong> linter.</p>
"
https://docs.astral.sh/ruff/rules/os-path-abspath/,PTH100,os-path-abspath,<code>os.path.abspath()</code> should be replaced by <code>Path.resolve()</code>,Rule is stable,Automatic fix not available,"What it does#
Checks for uses of os.path.abspath.
","Why is this bad?#
pathlib offers a high-level API for path manipulation, as compared to
the lower-level API offered by os. When possible, using Path object
methods such as Path.resolve() can improve readability over the os
module's counterparts (e.g., os.path.abspath()).
Note that os functions may be preferable if performance is a concern,
e.g., in hot loops.
Examples#
import os

file_path = os.path.abspath(""../path/to/file"")

Use instead:
from pathlib import Path

file_path = Path(""../path/to/file"").resolve()

",,,"
<h1 id=""os-path-abspath-pth100"">os-path-abspath (PTH100)<a class=""headerlink"" href=""#os-path-abspath-pth100"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-use-pathlib</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/pathlib.html#pathlib.Path.resolve"">Python documentation: <code>Path.resolve</code></a></li>
<li><a href=""https://docs.python.org/3/library/os.path.html#os.path.abspath"">Python documentation: <code>os.path.abspath</code></a></li>
<li><a href=""https://peps.python.org/pep-0428/"">PEP 428</a></li>
<li><a href=""https://docs.python.org/3/library/pathlib.html#correspondence-to-tools-in-the-os-module"">Correspondence between <code>os</code> and <code>pathlib</code></a></li>
<li><a href=""https://treyhunner.com/2018/12/why-you-should-be-using-pathlib/"">Why you should be using pathlib</a></li>
<li><a href=""https://treyhunner.com/2019/01/no-really-pathlib-is-great/"">No really, pathlib is great</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/os-chmod/,PTH101,os-chmod,<code>os.chmod()</code> should be replaced by <code>Path.chmod()</code>,Rule is stable,Automatic fix not available,"What it does#
Checks for uses of os.chmod.
","Why is this bad?#
pathlib offers a high-level API for path manipulation, as compared to
the lower-level API offered by os. When possible, using Path object
methods such as Path.chmod() can improve readability over the os
module's counterparts (e.g., os.chmod()).
Note that os functions may be preferable if performance is a concern,
e.g., in hot loops.
Examples#
import os

os.chmod(""file.py"", 0o444)

Use instead:
from pathlib import Path

Path(""file.py"").chmod(0o444)

",,,"
<h1 id=""os-chmod-pth101"">os-chmod (PTH101)<a class=""headerlink"" href=""#os-chmod-pth101"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-use-pathlib</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/pathlib.html#pathlib.Path.chmod"">Python documentation: <code>Path.chmod</code></a></li>
<li><a href=""https://docs.python.org/3/library/os.html#os.chmod"">Python documentation: <code>os.chmod</code></a></li>
<li><a href=""https://peps.python.org/pep-0428/"">PEP 428</a></li>
<li><a href=""https://docs.python.org/3/library/pathlib.html#correspondence-to-tools-in-the-os-module"">Correspondence between <code>os</code> and <code>pathlib</code></a></li>
<li><a href=""https://treyhunner.com/2018/12/why-you-should-be-using-pathlib/"">Why you should be using pathlib</a></li>
<li><a href=""https://treyhunner.com/2019/01/no-really-pathlib-is-great/"">No really, pathlib is great</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/os-mkdir/,PTH102,os-mkdir,<code>os.mkdir()</code> should be replaced by <code>Path.mkdir()</code>,Rule is stable,Automatic fix not available,"What it does#
Checks for uses of os.mkdir.
","Why is this bad?#
pathlib offers a high-level API for path manipulation, as compared to
the lower-level API offered by os. When possible, using Path object
methods such as Path.mkdir() can improve readability over the os
module's counterparts (e.g., os.mkdir()).
Note that os functions may be preferable if performance is a concern,
e.g., in hot loops.
Examples#
import os

os.mkdir(""./directory/"")

Use instead:
from pathlib import Path

Path(""./directory/"").mkdir()

",,,"
<h1 id=""os-mkdir-pth102"">os-mkdir (PTH102)<a class=""headerlink"" href=""#os-mkdir-pth102"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-use-pathlib</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/pathlib.html#pathlib.Path.mkdir"">Python documentation: <code>Path.mkdir</code></a></li>
<li><a href=""https://docs.python.org/3/library/os.html#os.mkdir"">Python documentation: <code>os.mkdir</code></a></li>
<li><a href=""https://peps.python.org/pep-0428/"">PEP 428</a></li>
<li><a href=""https://docs.python.org/3/library/pathlib.html#correspondence-to-tools-in-the-os-module"">Correspondence between <code>os</code> and <code>pathlib</code></a></li>
<li><a href=""https://treyhunner.com/2018/12/why-you-should-be-using-pathlib/"">Why you should be using pathlib</a></li>
<li><a href=""https://treyhunner.com/2019/01/no-really-pathlib-is-great/"">No really, pathlib is great</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/os-makedirs/,PTH103,os-makedirs,<code>os.makedirs()</code> should be replaced by <code>Path.mkdir(parents=True)</code>,Rule is stable,Automatic fix not available,"What it does#
Checks for uses of os.makedirs.
","Why is this bad?#
pathlib offers a high-level API for path manipulation, as compared to
the lower-level API offered by os. When possible, using Path object
methods such as Path.mkdir(parents=True) can improve readability over the
os module's counterparts (e.g., os.makedirs().
Note that os functions may be preferable if performance is a concern,
e.g., in hot loops.
Examples#
import os

os.makedirs(""./nested/directory/"")

Use instead:
from pathlib import Path

Path(""./nested/directory/"").mkdir(parents=True)

",,,"
<h1 id=""os-makedirs-pth103"">os-makedirs (PTH103)<a class=""headerlink"" href=""#os-makedirs-pth103"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-use-pathlib</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/pathlib.html#pathlib.Path.mkdir"">Python documentation: <code>Path.mkdir</code></a></li>
<li><a href=""https://docs.python.org/3/library/os.html#os.makedirs"">Python documentation: <code>os.makedirs</code></a></li>
<li><a href=""https://peps.python.org/pep-0428/"">PEP 428</a></li>
<li><a href=""https://docs.python.org/3/library/pathlib.html#correspondence-to-tools-in-the-os-module"">Correspondence between <code>os</code> and <code>pathlib</code></a></li>
<li><a href=""https://treyhunner.com/2018/12/why-you-should-be-using-pathlib/"">Why you should be using pathlib</a></li>
<li><a href=""https://treyhunner.com/2019/01/no-really-pathlib-is-great/"">No really, pathlib is great</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/os-rename/,PTH104,os-rename,<code>os.rename()</code> should be replaced by <code>Path.rename()</code>,Rule is stable,Automatic fix not available,"What it does#
Checks for uses of os.rename.
","Why is this bad?#
pathlib offers a high-level API for path manipulation, as compared to
the lower-level API offered by os. When possible, using Path object
methods such as Path.rename() can improve readability over the os
module's counterparts (e.g., os.rename()).
Note that os functions may be preferable if performance is a concern,
e.g., in hot loops.
Examples#
import os

os.rename(""old.py"", ""new.py"")

Use instead:
from pathlib import Path

Path(""old.py"").rename(""new.py"")

",,,"
<h1 id=""os-rename-pth104"">os-rename (PTH104)<a class=""headerlink"" href=""#os-rename-pth104"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-use-pathlib</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/pathlib.html#pathlib.Path.rename"">Python documentation: <code>Path.rename</code></a></li>
<li><a href=""https://docs.python.org/3/library/os.html#os.rename"">Python documentation: <code>os.rename</code></a></li>
<li><a href=""https://peps.python.org/pep-0428/"">PEP 428</a></li>
<li><a href=""https://docs.python.org/3/library/pathlib.html#correspondence-to-tools-in-the-os-module"">Correspondence between <code>os</code> and <code>pathlib</code></a></li>
<li><a href=""https://treyhunner.com/2018/12/why-you-should-be-using-pathlib/"">Why you should be using pathlib</a></li>
<li><a href=""https://treyhunner.com/2019/01/no-really-pathlib-is-great/"">No really, pathlib is great</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/os-replace/,PTH105,os-replace,<code>os.replace()</code> should be replaced by <code>Path.replace()</code>,Rule is stable,Automatic fix not available,"What it does#
Checks for uses of os.replace.
","Why is this bad?#
pathlib offers a high-level API for path manipulation, as compared to
the lower-level API offered by os. When possible, using Path object
methods such as Path.replace() can improve readability over the os
module's counterparts (e.g., os.replace()).
Note that os functions may be preferable if performance is a concern,
e.g., in hot loops.
Examples#
import os

os.replace(""old.py"", ""new.py"")

Use instead:
from pathlib import Path

Path(""old.py"").replace(""new.py"")

",,,"
<h1 id=""os-replace-pth105"">os-replace (PTH105)<a class=""headerlink"" href=""#os-replace-pth105"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-use-pathlib</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/pathlib.html#pathlib.Path.replace"">Python documentation: <code>Path.replace</code></a></li>
<li><a href=""https://docs.python.org/3/library/os.html#os.replace"">Python documentation: <code>os.replace</code></a></li>
<li><a href=""https://peps.python.org/pep-0428/"">PEP 428</a></li>
<li><a href=""https://docs.python.org/3/library/pathlib.html#correspondence-to-tools-in-the-os-module"">Correspondence between <code>os</code> and <code>pathlib</code></a></li>
<li><a href=""https://treyhunner.com/2018/12/why-you-should-be-using-pathlib/"">Why you should be using pathlib</a></li>
<li><a href=""https://treyhunner.com/2019/01/no-really-pathlib-is-great/"">No really, pathlib is great</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/os-rmdir/,PTH106,os-rmdir,<code>os.rmdir()</code> should be replaced by <code>Path.rmdir()</code>,Rule is stable,Automatic fix not available,"What it does#
Checks for uses of os.rmdir.
","Why is this bad?#
pathlib offers a high-level API for path manipulation, as compared to
the lower-level API offered by os. When possible, using Path object
methods such as Path.rmdir() can improve readability over the os
module's counterparts (e.g., os.rmdir()).
Note that os functions may be preferable if performance is a concern,
e.g., in hot loops.
Examples#
import os

os.rmdir(""folder/"")

Use instead:
from pathlib import Path

Path(""folder/"").rmdir()

",,,"
<h1 id=""os-rmdir-pth106"">os-rmdir (PTH106)<a class=""headerlink"" href=""#os-rmdir-pth106"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-use-pathlib</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/pathlib.html#pathlib.Path.rmdir"">Python documentation: <code>Path.rmdir</code></a></li>
<li><a href=""https://docs.python.org/3/library/os.html#os.rmdir"">Python documentation: <code>os.rmdir</code></a></li>
<li><a href=""https://peps.python.org/pep-0428/"">PEP 428</a></li>
<li><a href=""https://docs.python.org/3/library/pathlib.html#correspondence-to-tools-in-the-os-module"">Correspondence between <code>os</code> and <code>pathlib</code></a></li>
<li><a href=""https://treyhunner.com/2018/12/why-you-should-be-using-pathlib/"">Why you should be using pathlib</a></li>
<li><a href=""https://treyhunner.com/2019/01/no-really-pathlib-is-great/"">No really, pathlib is great</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/os-remove/,PTH107,os-remove,<code>os.remove()</code> should be replaced by <code>Path.unlink()</code>,Rule is stable,Automatic fix not available,"What it does#
Checks for uses of os.remove.
","Why is this bad?#
pathlib offers a high-level API for path manipulation, as compared to
the lower-level API offered by os. When possible, using Path object
methods such as Path.unlink() can improve readability over the os
module's counterparts (e.g., os.remove()).
Note that os functions may be preferable if performance is a concern,
e.g., in hot loops.
Examples#
import os

os.remove(""file.py"")

Use instead:
from pathlib import Path

Path(""file.py"").unlink()

",,,"
<h1 id=""os-remove-pth107"">os-remove (PTH107)<a class=""headerlink"" href=""#os-remove-pth107"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>flake8-use-pathlib</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/pathlib.html#pathlib.Path.unlink"">Python documentation: <code>Path.unlink</code></a></li>
<li><a href=""https://docs.python.org/3/library/os.html#os.remove"">Python documentation: <code>os.remove</code></a></li>
<li><a href=""https://peps.python.org/pep-0428/"">PEP 428</a></li>
<li><a href=""https://docs.python.org/3/library/pathlib.html#correspondence-to-tools-in-the-os-module"">Correspondence between <code>os</code> and <code>pathlib</code></a></li>
<li><a href=""https://treyhunner.com/2018/12/why-you-should-be-using-pathlib/"">Why you should be using pathlib</a></li>
<li><a href=""https://treyhunner.com/2019/01/no-really-pathlib-is-great/"">No really, pathlib is great</a></li>
</ul>
"
